Timestamp,Rainfall (mm),Total Rainfall (mm),Atmospheric Temperature (°C),Wind Direction,Average Wind Speed  (km/h),Wind Gust  (km/h),MSL Pressure (hPa),Average Humidity (%),Atmospheric Pressure (hPa),Average Delta T (°C),Average Dew Point (°C),AverageSolarRadiation (W/m2),Average Wet Bulb (°C),Average Wind Direction (°),Min Wind Speed  (km/h),Device ID
2026-08-04T04:14:51Z,0.00,331.60,32.69,S,0.00,0.00,1017.19,64.63,1009.00,5.48,25.14,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-04T03:57:42Z,0.00,331.60,32.25,S,0.00,0.00,1017.39,66.25,1009.20,5.18,25.14,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-04T03:40:34Z,0.00,331.60,31.93,SW,1.22,2.02,1017.59,65.72,1009.40,5.24,24.70,0.00,0.00,235.00,0.00,79DAAFB4
2026-08-04T03:23:26Z,0.00,331.60,32.19,S,0.00,0.00,1017.69,65.91,1009.50,5.23,25.00,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-04T03:06:07Z,0.00,331.60,31.56,S,0.00,0.00,1017.69,69.40,1009.50,4.61,25.27,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-04T02:48:58Z,0.00,331.60,31.05,S,0.00,0.00,1017.59,69.37,1009.40,4.58,24.77,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-04T02:31:49Z,0.00,331.60,31.09,N,0.00,0.00,1017.79,70.09,1009.60,4.46,24.99,0.00,0.00,351.00,0.00,79DAAFB4
2026-08-04T02:14:41Z,0.00,331.60,30.65,S,0.00,0.00,1017.79,71.22,1009.60,4.26,24.83,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-04T01:57:33Z,0.00,331.60,30.35,S,0.00,0.00,1017.79,73.31,1009.60,3.91,25.03,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-04T01:40:25Z,0.00,331.60,29.99,S,0.00,0.00,1017.89,76.05,1009.70,3.47,25.30,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-04T01:23:16Z,0.00,331.60,29.55,SE,0.00,0.00,1017.89,79.25,1009.70,2.96,25.57,0.00,0.00,126.00,0.00,79DAAFB4
2026-08-04T01:06:07Z,0.00,331.60,29.27,S,0.00,0.00,1017.69,82.65,1009.50,2.45,26.01,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-04T00:48:48Z,0.00,331.60,28.79,S,0.00,0.00,1017.49,87.09,1009.30,1.78,26.42,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-04T00:31:39Z,0.00,331.60,28.64,S,0.00,0.00,1017.39,87.71,1009.20,1.69,26.40,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-04T00:14:31Z,0.00,331.60,28.25,S,0.00,0.00,1017.09,89.02,1008.90,1.49,26.26,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T23:57:19Z,0.00,331.60,28.00,S,0.00,0.00,1016.69,89.95,1008.50,1.36,26.19,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T23:39:58Z,0.00,331.60,27.66,S,0.00,0.00,1016.59,91.10,1008.40,1.19,26.07,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T23:22:50Z,0.00,331.60,27.58,S,0.00,0.00,1016.49,91.68,1008.30,1.11,26.10,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T23:05:31Z,0.00,331.60,27.54,S,0.00,0.00,1016.49,92.06,1008.30,1.05,26.13,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T22:48:12Z,0.00,331.60,27.46,S,0.00,0.00,1016.39,92.02,1008.20,1.06,26.05,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T22:31:04Z,0.00,331.60,27.44,S,0.00,0.00,1016.29,92.46,1008.10,0.99,26.11,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T22:13:44Z,0.00,331.60,27.37,S,0.00,0.00,1015.99,92.17,1007.80,1.03,25.98,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T21:56:35Z,0.00,331.60,27.40,S,0.00,0.00,1015.99,92.06,1007.80,1.05,25.99,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T21:39:27Z,0.00,331.60,27.52,S,0.00,0.00,1015.79,91.47,1007.60,1.14,26.00,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T21:22:08Z,0.00,331.60,27.67,S,0.00,0.00,1015.89,91.00,1007.70,1.20,26.06,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T21:05:00Z,0.00,331.60,27.74,S,0.00,0.00,1016.19,90.34,1008.00,1.30,26.01,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T20:47:50Z,0.00,331.60,27.69,S,0.00,0.00,1016.09,90.16,1007.90,1.32,25.93,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T20:30:42Z,0.00,331.60,27.71,S,0.00,0.00,1016.09,90.29,1007.90,1.30,25.97,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T20:13:34Z,0.00,331.60,27.83,S,0.00,0.00,1016.19,89.82,1008.00,1.37,26.00,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T19:56:25Z,0.00,331.60,27.84,S,0.00,0.00,1016.29,89.83,1008.10,1.37,26.01,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T19:39:06Z,0.00,331.60,27.83,S,0.00,0.00,1016.29,90.22,1008.10,1.32,26.08,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T19:21:47Z,0.00,331.60,27.92,S,0.00,0.00,1016.39,88.81,1008.20,1.52,25.90,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T19:04:39Z,0.00,331.60,27.87,S,0.00,0.00,1016.69,88.67,1008.50,1.54,25.82,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T18:47:19Z,0.00,331.60,27.98,S,0.00,0.00,1016.99,89.26,1008.80,1.46,26.04,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T18:30:10Z,0.00,331.60,27.93,S,0.00,0.00,1017.09,89.70,1008.90,1.39,26.08,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T18:13:02Z,0.00,331.60,27.95,S,0.00,0.00,1017.19,89.44,1009.00,1.43,26.05,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T17:55:41Z,0.00,331.60,28.02,S,0.00,0.00,1017.29,88.09,1009.10,1.62,25.86,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T17:38:33Z,0.00,331.60,27.95,S,0.00,0.00,1017.39,89.17,1009.20,1.47,26.00,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T17:21:25Z,0.00,331.60,27.93,S,0.00,0.00,1017.49,88.84,1009.30,1.51,25.91,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T17:04:17Z,0.00,331.60,28.00,S,0.00,0.00,1017.69,89.71,1009.50,1.39,26.15,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T16:46:58Z,0.00,331.60,27.91,S,0.00,0.00,1017.79,89.72,1009.60,1.39,26.06,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T16:29:50Z,0.00,331.60,27.84,S,0.00,0.00,1017.89,89.38,1009.70,1.44,25.93,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T16:12:30Z,0.00,331.60,27.90,S,0.00,0.00,1017.89,89.84,1009.70,1.37,26.07,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T15:55:44Z,0.00,331.60,27.77,S,0.00,0.00,1017.79,89.79,1009.60,1.38,25.94,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T15:38:24Z,0.00,331.60,27.67,S,0.00,0.00,1017.59,89.99,1009.40,1.35,25.88,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T15:21:15Z,0.00,331.60,27.60,S,0.00,0.00,1017.29,91.31,1009.10,1.16,26.05,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T15:04:07Z,0.00,331.60,27.59,S,0.00,0.00,1017.09,90.25,1008.90,1.31,25.85,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T14:46:48Z,0.00,331.60,27.62,S,0.00,0.00,1016.99,92.51,1008.80,0.99,26.29,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T14:29:40Z,0.00,331.60,27.65,S,0.00,0.00,1016.99,93.26,1008.80,0.88,26.46,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T14:12:32Z,0.00,331.60,27.61,S,0.00,0.00,1016.79,93.69,1008.60,0.82,26.50,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T13:55:23Z,0.00,331.60,27.55,S,0.00,0.00,1016.69,94.40,1008.50,0.72,26.57,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T13:38:03Z,0.20,331.60,27.55,S,0.00,0.00,1016.49,94.01,1008.30,0.78,26.50,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T13:20:44Z,0.80,331.40,27.52,S,0.00,0.00,1016.19,93.93,1008.00,0.79,26.45,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T13:03:36Z,1.00,330.60,29.02,S,0.00,0.00,1016.29,88.18,1008.10,1.63,26.86,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T12:46:16Z,0.00,329.60,30.45,S,0.00,0.00,1015.79,79.37,1007.60,2.98,26.47,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T12:27:16Z,0.00,329.60,30.44,S,0.00,0.00,1015.77,75.03,1007.10,3.65,25.51,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T12:09:56Z,0.00,329.60,30.62,S,0.00,0.00,1015.57,73.71,1006.90,3.86,25.38,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T11:52:47Z,0.00,329.60,30.93,S,0.00,0.00,1015.37,74.83,1006.70,3.71,25.93,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T11:35:39Z,0.00,329.60,30.98,S,0.00,0.00,1015.27,76.14,1006.60,3.51,26.28,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T11:18:17Z,0.00,329.60,31.47,S,0.00,0.00,1015.17,73.99,1006.50,3.87,26.26,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T11:01:07Z,0.00,329.60,32.17,S,0.00,0.00,1014.77,69.79,1006.10,4.59,25.94,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T10:43:58Z,0.00,329.60,32.79,S,0.00,0.00,1014.47,67.93,1005.80,4.94,26.08,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T10:26:49Z,0.00,329.60,33.56,S,0.00,0.00,1014.27,65.74,1005.60,5.37,26.25,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T10:09:41Z,0.00,329.60,34.92,S,0.00,0.00,1014.27,67.09,1005.60,5.24,27.89,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T09:52:33Z,0.00,329.60,36.71,NNE,0.00,0.00,1014.07,60.76,1005.40,6.54,27.88,0.00,0.00,18.00,0.00,79DAAFB4
2026-08-03T09:35:25Z,0.00,329.60,37.92,S,0.00,0.00,1013.67,49.20,1005.00,8.98,25.41,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T09:18:17Z,0.00,329.60,39.06,S,0.00,0.00,1013.87,47.35,1005.20,9.55,25.80,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T09:01:09Z,0.00,329.60,40.49,S,0.00,0.00,1013.97,46.16,1005.30,10.04,26.66,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T08:43:50Z,0.00,329.60,38.85,S,0.00,0.00,1014.07,47.38,1005.40,9.51,25.62,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T08:26:31Z,0.00,329.60,39.52,S,0.00,0.00,1014.17,44.74,1005.50,10.21,25.26,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T08:09:23Z,0.00,329.60,40.70,S,0.00,0.00,1014.37,42.74,1005.70,10.88,25.54,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T07:52:03Z,0.00,329.60,39.51,S,0.00,0.00,1014.57,45.22,1005.90,10.10,25.43,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T07:33:58Z,0.00,329.60,37.47,S,0.00,0.00,1014.77,51.69,1006.10,8.40,25.83,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T07:16:39Z,0.00,329.60,36.44,S,0.00,0.00,1014.87,54.24,1006.20,7.76,25.69,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T06:59:20Z,0.00,329.60,38.87,S,0.00,0.00,1014.87,49.31,1006.20,9.10,26.31,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T06:42:12Z,0.00,329.60,37.80,S,0.00,0.00,1014.97,50.49,1006.30,8.70,25.73,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T06:24:52Z,0.00,329.60,36.55,S,0.00,0.00,1015.17,54.80,1006.50,7.66,25.97,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T06:07:43Z,0.00,329.60,35.13,S,0.00,0.00,1015.47,57.70,1006.80,6.95,25.52,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T05:50:35Z,0.00,329.60,33.99,S,0.00,0.00,1015.57,60.73,1006.90,6.28,25.32,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T05:33:27Z,0.00,329.60,34.02,S,0.00,0.00,1015.87,60.39,1007.20,6.34,25.25,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T05:16:19Z,0.00,329.60,34.48,S,0.00,0.00,1015.97,56.61,1007.30,7.08,24.60,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T04:59:11Z,0.00,329.60,34.79,S,0.00,0.00,1016.07,59.72,1007.40,6.54,25.79,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T04:42:03Z,0.00,329.60,34.44,S,0.00,0.00,1016.27,59.87,1007.60,6.48,25.50,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T04:24:44Z,0.00,329.60,33.77,S,0.00,0.00,1016.47,60.33,1007.80,6.33,25.00,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T04:07:25Z,0.00,329.60,33.34,S,0.00,0.00,1016.87,62.11,1008.20,5.97,25.09,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T03:50:17Z,0.00,329.60,33.03,S,0.00,0.00,1016.87,64.74,1008.20,5.49,25.49,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T03:32:57Z,0.00,329.60,32.74,S,0.00,0.00,1016.87,67.17,1008.20,5.06,25.84,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T03:15:48Z,0.00,329.60,31.81,S,0.00,0.00,1016.97,69.00,1008.30,4.69,25.41,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T02:58:40Z,0.00,329.60,31.02,S,0.00,0.00,1016.97,72.11,1008.30,4.14,25.40,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T02:41:32Z,0.00,329.60,30.58,S,0.00,0.00,1016.97,72.81,1008.30,4.00,25.14,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T02:24:24Z,0.00,329.60,30.16,S,0.00,0.00,1016.97,73.94,1008.30,3.80,24.99,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T02:07:16Z,0.00,329.60,29.78,S,0.00,0.00,1017.07,75.61,1008.40,3.53,25.00,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T01:50:08Z,0.00,329.60,29.85,S,0.00,0.00,1017.17,74.77,1008.50,3.66,24.88,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T01:33:00Z,0.00,329.60,29.55,S,0.00,0.00,1017.17,75.05,1008.50,3.60,24.65,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T01:15:41Z,0.00,329.60,29.15,S,0.00,0.00,1017.27,77.61,1008.60,3.19,24.83,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T00:58:32Z,0.00,329.60,28.87,S,0.00,0.00,1017.17,78.17,1008.50,3.10,24.68,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T00:41:24Z,0.00,329.60,28.62,S,0.00,0.00,1017.07,81.80,1008.40,2.55,25.20,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T00:24:16Z,0.00,329.60,28.33,S,0.00,0.00,1016.87,82.40,1008.20,2.45,25.04,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-03T00:06:57Z,0.00,329.60,28.07,S,0.00,0.00,1016.47,83.61,1007.80,2.27,25.03,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T23:49:48Z,0.00,329.60,27.86,S,0.00,0.00,1016.27,86.66,1007.60,1.82,25.43,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T23:32:39Z,0.00,329.60,27.68,S,0.00,0.00,1016.27,88.01,1007.60,1.63,25.51,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T23:15:31Z,0.00,329.60,27.59,S,0.00,0.00,1016.07,88.40,1007.40,1.57,25.50,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T22:58:23Z,0.00,329.60,27.58,S,0.00,0.00,1016.07,88.53,1007.40,1.55,25.51,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T22:41:15Z,0.00,329.60,27.56,S,0.00,0.00,1016.07,88.18,1007.40,1.60,25.42,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T22:22:30Z,0.00,329.60,27.60,S,0.00,0.00,1016.07,87.90,1007.40,1.64,25.41,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T22:05:11Z,0.00,329.60,27.70,S,0.00,0.00,1015.97,87.50,1007.30,1.70,25.43,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T21:48:03Z,0.00,329.60,27.70,S,0.00,0.00,1015.87,87.33,1007.20,1.73,25.40,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T21:30:55Z,0.00,329.60,27.70,S,0.00,0.00,1015.97,86.62,1007.30,1.83,25.26,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T21:13:34Z,0.00,329.60,27.79,S,0.00,0.00,1016.27,86.55,1007.60,1.84,25.34,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T20:56:26Z,0.00,329.60,27.85,S,0.00,0.00,1016.37,86.12,1007.70,1.90,25.31,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T20:39:07Z,0.00,329.60,27.85,S,0.00,0.00,1016.27,86.07,1007.60,1.91,25.30,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T20:21:48Z,0.00,329.60,27.86,S,0.00,0.00,1016.47,85.19,1007.80,2.04,25.14,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T20:04:40Z,0.00,329.60,27.91,S,0.00,0.00,1016.47,85.21,1007.80,2.03,25.19,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T19:47:20Z,0.00,329.60,28.00,S,0.00,0.00,1016.37,85.20,1007.70,2.04,25.28,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T19:30:11Z,0.00,329.60,28.01,S,0.00,0.00,1016.37,84.70,1007.70,2.11,25.19,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T19:13:03Z,0.00,329.60,28.12,S,0.00,0.00,1016.47,84.10,1007.80,2.20,25.18,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T18:55:55Z,0.00,329.60,28.25,S,0.00,0.00,1016.57,83.41,1007.90,2.30,25.16,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T18:38:47Z,0.00,329.60,28.31,S,0.00,0.00,1016.57,82.89,1007.90,2.38,25.12,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T18:21:39Z,0.00,329.60,28.47,S,0.00,0.00,1016.67,82.45,1008.00,2.45,25.19,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T18:04:31Z,0.00,329.60,28.58,S,0.00,0.00,1016.77,81.80,1008.10,2.55,25.16,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T17:47:12Z,0.00,329.60,28.79,S,0.00,0.00,1016.97,80.75,1008.30,2.71,25.15,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T17:29:53Z,0.00,329.60,28.77,S,0.00,0.00,1017.17,79.90,1008.50,2.84,24.95,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T17:12:45Z,0.00,329.60,28.93,S,0.00,0.00,1017.27,79.24,1008.60,2.94,24.97,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T16:55:25Z,0.00,329.60,29.14,S,0.00,0.00,1017.47,78.93,1008.80,3.00,25.10,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T16:38:16Z,0.00,329.60,29.31,S,0.00,0.00,1017.57,78.97,1008.90,3.00,25.28,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T16:21:08Z,0.00,329.60,29.49,S,0.00,0.00,1017.57,78.42,1008.90,3.09,25.33,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T16:03:49Z,0.00,329.60,29.50,S,0.00,0.00,1017.67,79.11,1009.00,2.98,25.49,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T15:46:41Z,0.00,329.60,29.63,S,0.00,0.00,1017.77,78.79,1009.10,3.04,25.55,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T15:29:33Z,0.00,329.60,29.71,S,0.00,0.00,1017.67,77.89,1009.00,3.18,25.43,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T15:12:14Z,0.00,329.60,29.85,S,0.00,0.00,1017.57,77.50,1008.90,3.24,25.48,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T14:55:06Z,0.00,329.60,29.94,S,0.00,0.00,1017.57,76.64,1008.90,3.38,25.38,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T14:37:46Z,0.00,329.60,30.08,S,0.00,0.00,1017.67,75.76,1009.00,3.52,25.32,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T14:20:27Z,0.00,329.60,30.19,S,0.00,0.00,1017.37,75.20,1008.70,3.61,25.30,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T14:03:19Z,0.00,329.60,30.33,S,0.00,0.00,1017.27,75.39,1008.60,3.59,25.48,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T13:46:08Z,0.00,329.60,30.55,S,0.00,0.00,1017.17,74.64,1008.50,3.72,25.53,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T13:28:49Z,0.00,329.60,30.86,S,0.00,0.00,1016.67,73.88,1008.00,3.85,25.65,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T13:11:41Z,0.00,329.60,30.75,S,0.00,0.00,1016.47,80.05,1007.80,2.89,26.90,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T12:54:22Z,0.00,329.60,30.80,S,0.00,0.00,1016.27,79.74,1007.60,2.94,26.89,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T12:37:13Z,0.00,329.60,30.93,S,0.00,0.00,1015.77,79.36,1007.10,3.01,26.93,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T12:20:05Z,0.00,329.60,31.09,S,0.00,0.00,1015.47,78.90,1006.80,3.08,26.99,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T12:02:54Z,0.00,329.60,31.22,S,0.00,0.00,1015.27,77.63,1006.60,3.29,26.84,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T11:45:45Z,0.00,329.60,31.60,S,0.00,0.00,1014.97,76.00,1006.30,3.56,26.84,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T11:28:36Z,0.00,329.60,32.07,S,0.00,0.00,1014.87,74.07,1006.20,3.89,26.86,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T11:11:28Z,0.00,329.60,32.76,S,0.00,0.00,1014.47,71.98,1005.80,4.27,27.03,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T10:54:20Z,0.00,329.60,33.88,S,0.00,0.00,1014.27,67.85,1005.60,5.03,27.09,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T10:37:12Z,0.00,329.60,35.33,S,0.00,0.00,1014.17,54.91,1005.50,7.50,24.87,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T10:20:04Z,0.00,329.60,36.97,SW,0.00,0.00,1013.97,50.05,1005.30,8.67,24.83,0.00,0.00,236.00,0.00,79DAAFB4
2026-08-02T10:02:56Z,0.00,329.60,37.61,S,0.00,0.00,1013.97,49.53,1005.30,8.87,25.24,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T09:44:36Z,0.00,329.60,37.33,S,0.00,0.00,1008.59,50.49,1005.10,8.63,25.30,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T09:27:17Z,0.00,329.60,36.14,S,0.00,0.00,1008.59,52.15,1005.10,8.13,24.76,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T09:09:58Z,0.00,329.60,37.43,S,0.00,0.00,1008.59,49.30,1005.10,8.89,24.99,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T08:52:50Z,0.00,329.60,39.08,S,0.00,0.00,1008.59,45.78,1005.10,9.90,25.25,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T08:35:30Z,0.00,329.60,41.75,S,0.00,0.00,1008.59,40.80,1005.10,11.55,25.70,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T08:18:21Z,0.00,329.60,40.56,S,0.00,0.00,1008.69,43.59,1005.20,10.65,25.75,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T08:01:13Z,0.00,329.60,40.38,S,0.00,0.00,1008.89,43.70,1005.40,10.60,25.63,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T07:44:05Z,0.00,329.60,38.55,S,0.00,0.00,1008.99,47.49,1005.50,9.44,25.38,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T07:26:57Z,0.00,329.60,37.60,S,0.00,0.00,1009.29,47.91,1005.80,9.21,24.67,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T07:09:49Z,0.00,329.60,37.20,S,0.00,0.00,1009.39,49.63,1005.90,8.79,24.90,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T06:52:41Z,0.00,329.60,38.63,S,0.00,0.00,1009.49,46.35,1006.00,9.71,25.05,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T06:35:22Z,0.00,329.60,37.54,S,0.00,0.00,1009.79,48.98,1006.30,8.97,24.99,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T06:18:03Z,0.00,329.60,35.61,S,0.00,0.00,1010.09,55.08,1006.60,7.50,25.19,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T06:00:55Z,0.00,329.60,34.83,SSW,1.30,3.96,1010.19,55.20,1006.70,7.38,24.50,0.00,0.00,205.00,0.00,79DAAFB4
2026-08-02T05:43:35Z,0.00,329.60,36.21,S,0.00,0.00,1010.19,51.92,1006.70,8.19,24.75,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T05:26:26Z,0.00,329.60,35.70,S,0.00,0.00,1010.59,55.43,1007.10,7.44,25.38,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T05:09:18Z,0.00,329.60,34.27,S,0.00,0.00,1010.99,57.69,1007.50,6.86,24.72,0.00,0.00,180.00,0.00,79DAAFB4
2026-08-02T04:52:10Z,0.00,329.60,34.08,S,0.00,0.00,1011.29,57.69,1007.80,6.83,24.54,0.00,0.00,180.00,0.00,79DAAFB4
